serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,40,0.4067,0.4067
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,92,0.6331,0.6331
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,212,1.21,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,487,1.091,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,1119,1.44,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,2575,1.047,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,5921,1.415,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate39-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.115,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,40,0.5883,0.5883
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,92,0.8519,0.8519
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,212,0.9912,0.9912
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,487,0.8363,0.8363
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,1119,1.507,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,2575,1.436,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,5921,1.357,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate39-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.005,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,40,0.5046,0.5046
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,92,0.6092,0.6092
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,212,1.346,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,487,1.077,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,1119,1.773,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,2575,1.639,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,5921,1.279,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate39-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,1.077,1
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate39-A/Arizona/40/2026_H1N1,40,0.472,0.472
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate39-A/Arizona/40/2026_H1N1,92,0.866,0.866
