serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,40,0.007862,0.007862
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,92,0.2871,0.2871
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,212,0.43,0.43
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,487,0.8397,0.8397
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,1119,0.7855,0.7855
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,2575,0.8503,0.8503
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,5921,1.06,1
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-00977/2025_H1N1,plate30-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,0.5955,0.5955
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,40,0.01821,0.01821
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,92,0.1307,0.1307
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,212,0.4454,0.4454
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,487,1.166,1
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,1119,0.6498,0.6498
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,2575,0.7095,0.7095
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,5921,0.9418,0.9418
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01217/2025_H1N1,plate30-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,0.8786,0.8786
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,40,0.02065,0.02065
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,92,0.1348,0.1348
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,212,0.368,0.368
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,487,0.9606,0.9606
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,1119,0.9994,0.9994
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,2575,0.6607,0.6607
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,5921,1.013,1
flu-seqneut-2026-CTS-056,A/Andalucia/PMC-01495/2025_H1N1,plate30-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,0.9879,0.9879
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,40,0.01475,0.01475
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,92,0.1059,0.1059
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,212,0.5588,0.5588
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,487,0.7591,0.7591
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,1119,1.093,1
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,2575,0.7643,0.7643
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,5921,0.9412,0.9412
flu-seqneut-2026-CTS-056,A/Arizona/40/2026_H1N1,plate30-A/Arizona/40/2026_H1N1,1.362e+04,0.7808,0.7808
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,40,0.0009144,0.0009144
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,92,0.06856,0.06856
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,212,0.2118,0.2118
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,487,0.4149,0.4149
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,1119,0.6385,0.6385
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,2575,0.6852,0.6852
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,5921,0.9652,0.9652
flu-seqneut-2026-CTS-056,A/Astrakhan/RII-MH273373S/2025_H3N2,plate30-A/Astrakhan/RII-MH273373S/2025_H3N2,1.362e+04,0.9492,0.9492
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,40,0.005349,0.005349
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,92,0.141,0.141
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,212,0.285,0.285
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,487,0.8822,0.8822
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,1119,0.7074,0.7074
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,2575,0.6972,0.6972
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,5921,0.9126,0.9126
flu-seqneut-2026-CTS-056,A/Asturias/232590913/2025_H1N1,plate30-A/Asturias/232590913/2025_H1N1,1.362e+04,0.7704,0.7704
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,40,0.00258,0.00258
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,92,0.03071,0.03071
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,212,0.1689,0.1689
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,487,0.524,0.524
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,1119,0.7161,0.7161
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,2575,0.8912,0.8912
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,5921,1.065,1
flu-seqneut-2026-CTS-056,A/Badajoz/18738342/2026_H3N2,plate30-A/Badajoz/18738342/2026_H3N2,1.362e+04,0.6814,0.6814
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,40,0.009651,0.009651
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,92,0.02296,0.02296
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,212,0.1524,0.1524
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,487,0.6262,0.6262
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,1119,0.4961,0.4961
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,2575,0.6252,0.6252
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,5921,1.259,1
flu-seqneut-2026-CTS-056,A/Badajoz/18811358/2026_H3N2,plate30-A/Badajoz/18811358/2026_H3N2,1.362e+04,0.7883,0.7883
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,40,0.0007088,0.0007088
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,92,0.04496,0.04496
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,212,0.3212,0.3212
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,487,0.4742,0.4742
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,1119,0.5457,0.5457
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,2575,0.827,0.827
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,5921,0.8486,0.8486
flu-seqneut-2026-CTS-056,A/Badajoz/18813527/2026_H3N2,plate30-A/Badajoz/18813527/2026_H3N2,1.362e+04,0.7958,0.7958
flu-seqneut-2026-CTS-056,A/Bangkok/P2390/2025_H3N2,plate30-A/Bangkok/P2390/2025_H3N2,40,0,0
flu-seqneut-2026-CTS-056,A/Bangkok/P2390/2025_H3N2,plate30-A/Bangkok/P2390/2025_H3N2,92,0.03125,0.03125
