group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate2-A/Andalucia/PMC-00977/2025_H1N1,0.01145,interpolated,0.01171,0.01171,interpolated,10,0.8963,0,0.7052,0.1916
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate2-A/Andalucia/PMC-01217/2025_H1N1,0.01783,interpolated,0.019,0.019,interpolated,4.055,0.8865,0,0.697,0.1437
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate2-A/Andalucia/PMC-01495/2025_H1N1,0.01118,interpolated,0.01157,0.01157,interpolated,10,0.8552,0,0.763,0.1577
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Arizona/40/2026_H1N1,plate2-A/Arizona/40/2026_H1N1,0.01046,interpolated,0.01067,0.01067,interpolated,10,0.9125,0,0.8785,0.1181
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Astrakhan/RII-MH273373S/2025_H3N2,plate2-A/Astrakhan/RII-MH273373S/2025_H3N2,0.0001596,interpolated,0.0001596,0.0001596,interpolated,2.181,1,0,0.9822,0.04032
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Asturias/232590913/2025_H1N1,plate2-A/Asturias/232590913/2025_H1N1,0.01068,interpolated,0.01154,0.01154,interpolated,4.918,0.8405,0,0.7417,0.1665
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Badajoz/18738342/2026_H3N2,plate2-A/Badajoz/18738342/2026_H3N2,0.0002869,interpolated,0.0002869,0.0002869,interpolated,6.149,1,0,1,0.001971
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Badajoz/18811358/2026_H3N2,plate2-A/Badajoz/18811358/2026_H3N2,0.0002664,interpolated,0.0002664,0.0002664,interpolated,3.422,1,0,0.9996,0.007974
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Badajoz/18813527/2026_H3N2,plate2-A/Badajoz/18813527/2026_H3N2,0.0002177,interpolated,0.0002535,0.0002535,interpolated,2.157,0.8599,0,0.9953,0.02071
human-qc-dropped,plate2,flu-seqneut-2026-SCH-012,A/Bangkok/P2390/2025_H3N2,plate2-A/Bangkok/P2390/2025_H3N2,0.000207,interpolated,0.000207,0.000207,interpolated,2.187,1,0,0.9935,0.02702
