serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,40,0.007918,0.007918
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,92,0.01793,0.01793
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,212,0.3477,0.3477
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,487,0.3793,0.3793
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,1119,0.263,0.263
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,2575,0.7195,0.7195
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,5921,0.8994,0.8994
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,40,0.01051,0.01051
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,92,0.08655,0.08655
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,212,0.3001,0.3001
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,487,0.4004,0.4004
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,1119,0.4363,0.4363
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,2575,0.8641,0.8641
flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,5921,0.5366,0.5366
