group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate23,flu-seqneut-2026-CTS-049,A/Andalucia/PMC-00977/2025_H1N1,plate23-A/Andalucia/PMC-00977/2025_H1N1,0.0008501,interpolated,0.0008501,0.0008501,interpolated,0.8971,1,0,0.8473,0.1208
human,plate23,flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01217/2025_H1N1,plate23-A/Andalucia/PMC-01217/2025_H1N1,0.001313,interpolated,0.002917,0.002917,interpolated,1.275,0.6808,0,0.8174,0.1132
human,plate23,flu-seqneut-2026-CTS-049,A/Andalucia/PMC-01495/2025_H1N1,plate23-A/Andalucia/PMC-01495/2025_H1N1,0.0007035,interpolated,0.0007035,0.0007035,interpolated,0.8769,1,0,0.8963,0.08982
human,plate23,flu-seqneut-2026-CTS-049,A/Arizona/40/2026_H1N1,plate23-A/Arizona/40/2026_H1N1,0.0009838,interpolated,0.0009838,0.0009838,interpolated,0.8891,1,0,0.8769,0.1068
human,plate23,flu-seqneut-2026-CTS-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate23-A/Astrakhan/RII-MH273373S/2025_H3N2,0.0005761,interpolated,0.0005761,0.0005761,interpolated,1.443,1,0,0.9293,0.08887
human,plate23,flu-seqneut-2026-CTS-049,A/Asturias/232590913/2025_H1N1,plate23-A/Asturias/232590913/2025_H1N1,0.00153,interpolated,0.002269,0.002269,interpolated,1.739,0.7521,0,0.9847,0.03593
human,plate23,flu-seqneut-2026-CTS-049,A/Badajoz/18738342/2026_H3N2,plate23-A/Badajoz/18738342/2026_H3N2,0.0004475,interpolated,0.0004475,0.0004475,interpolated,1.151,1,0,0.9571,0.05695
human,plate23,flu-seqneut-2026-CTS-049,A/Badajoz/18811358/2026_H3N2,plate23-A/Badajoz/18811358/2026_H3N2,0.0005072,interpolated,0.0005072,0.0005072,interpolated,1.441,1,0,0.9554,0.06721
human,plate23,flu-seqneut-2026-CTS-049,A/Badajoz/18813527/2026_H3N2,plate23-A/Badajoz/18813527/2026_H3N2,0.0005577,interpolated,0.0005577,0.0005577,interpolated,1.353,1,0,0.9846,0.03798
human,plate23,flu-seqneut-2026-CTS-049,A/Bangkok/P2390/2025_H3N2,plate23-A/Bangkok/P2390/2025_H3N2,0.0007674,interpolated,0.0008476,0.0008476,interpolated,10,0.6852,0,0.8742,0.1061
human,plate23,flu-seqneut-2026-CTS-049,A/Bangkok/P2391/2025_H3N2,plate23-A/Bangkok/P2391/2025_H3N2,0.001325,interpolated,0.002032,0.002032,interpolated,3.549,0.6095,0,0.8885,0.09628
human,plate23,flu-seqneut-2026-CTS-049,A/Blaenavon/6687/2026_H3N2,plate23-A/Blaenavon/6687/2026_H3N2,0.001266,interpolated,0.001266,0.001266,interpolated,1.111,1,0,0.8347,0.1486
human,plate23,flu-seqneut-2026-CTS-049,A/Bolivia/OR5702/2025_H3N2,plate23-A/Bolivia/OR5702/2025_H3N2,0.0002778,interpolated,0.002032,0.002032,interpolated,0.8088,0.6,0,0.6756,0.1153
human,plate23,flu-seqneut-2026-CTS-049,A/BritishColumbia/RV00022-26/2025_H1N1,plate23-A/BritishColumbia/RV00022-26/2025_H1N1,0.007803,interpolated,0.008552,0.008552,interpolated,10,0.6999,0,0.5737,0.2612
human,plate23,flu-seqneut-2026-CTS-049,A/BritishColumbia/RV00279-26/2025_H3N2,plate23-A/BritishColumbia/RV00279-26/2025_H3N2,0.0006026,interpolated,0.0006026,0.0006026,interpolated,2.103,1,0,0.9445,0.08522
human,plate23,flu-seqneut-2026-CTS-049,A/BritishColumbia/RV01350-26/2026_H1N1,plate23-A/BritishColumbia/RV01350-26/2026_H1N1,0.001074,interpolated,0.001454,0.001454,interpolated,0.9633,0.8735,0,0.8758,0.1007
human,plate23,flu-seqneut-2026-CTS-049,A/BritishColumbia/RV05508-25/2025_H1N1,plate23-A/BritishColumbia/RV05508-25/2025_H1N1,0.001309,interpolated,0.001309,0.001309,interpolated,0.8277,1,0,0.8354,0.129
human,plate23,flu-seqneut-2026-CTS-049,A/California/GKISBBBH79910/2026_H3N2,plate23-A/California/GKISBBBH79910/2026_H3N2,0.000697,interpolated,0.001228,0.001228,interpolated,1.224,0.7501,0,0.7384,0.149
human,plate23,flu-seqneut-2026-CTS-049,A/California/NIRC-IS-1019/2026_H1N1,plate23-A/California/NIRC-IS-1019/2026_H1N1,0.001407,interpolated,0.001863,0.001863,interpolated,0.8,0.8994,0,0.8774,0.09177
human,plate23,flu-seqneut-2026-CTS-049,A/California/NIRC-IS-1059/2026_H3N2,plate23-A/California/NIRC-IS-1059/2026_H3N2,0.0006224,interpolated,0.0007152,0.0007152,interpolated,6.366,0.7065,0,0.9212,0.07876
human,plate23,flu-seqneut-2026-CTS-049,A/California/NIRC-IS-1067/2026_H3N2,plate23-A/California/NIRC-IS-1067/2026_H3N2,0.0003154,interpolated,0.0003154,0.0003154,interpolated,1.025,1,0,0.9619,0.04418
human,plate23,flu-seqneut-2026-CTS-049,A/California/NIRC-IS-1356/2025_H1N1,plate23-A/California/NIRC-IS-1356/2025_H1N1,0.003383,interpolated,0.003973,0.003973,interpolated,10,0.6,0,0.6937,0.1362
human,plate23,flu-seqneut-2026-CTS-049,A/Castellon/VAHNSI_02_02400/2025_H3N2,plate23-A/Castellon/VAHNSI_02_02400/2025_H3N2,0.0005647,interpolated,0.0005647,0.0005647,interpolated,2.431,1,0,0.9677,0.06456
human,plate23,flu-seqneut-2026-CTS-049,A/Colombia/1851/2024_H3N2,plate23-A/Colombia/1851/2024_H3N2,0.000513,interpolated,0.0007773,0.0007773,interpolated,2.239,0.6972,0,0.9788,0.0379
human,plate23,flu-seqneut-2026-CTS-049,A/Colorado/218/2024_H1N1,plate23-A/Colorado/218/2024_H1N1,0.0002849,interpolated,0.0009346,0.0009346,interpolated,1.355,0.6,0,0.9322,0.05364
human,plate23,flu-seqneut-2026-CTS-049,A/Connecticut/5/2026_H3N2,plate23-A/Connecticut/5/2026_H3N2,0.001013,interpolated,0.001555,0.001555,interpolated,2.306,0.6859,0,0.9843,0.03514
human,plate23,flu-seqneut-2026-CTS-049,A/Croatia/10136RV/2023_H3N2,plate23-A/Croatia/10136RV/2023_H3N2,0.0005669,interpolated,0.0005669,0.0005669,interpolated,2.857,1,0,0.9633,0.07008
human,plate23,flu-seqneut-2026-CTS-049,A/Darwin/1415/2025_H3N2,plate23-A/Darwin/1415/2025_H3N2,0.0003772,interpolated,0.0003772,0.0003772,interpolated,1.791,1,0,0.9564,0.06195
human,plate23,flu-seqneut-2026-CTS-049,A/Darwin/1454/2025_H3N2,plate23-A/Darwin/1454/2025_H3N2,0.0002508,interpolated,0.0002508,0.0002508,interpolated,1.451,1,0,0.9913,0.02086
human,plate23,flu-seqneut-2026-CTS-049,A/Denmark/3940/2025_H3N2,plate23-A/Denmark/3940/2025_H3N2,0.0006293,interpolated,0.0006293,0.0006293,interpolated,1.011,1,0,0.8878,0.1023
human,plate23,flu-seqneut-2026-CTS-049,A/Denmark/4547/2025_H1N1,plate23-A/Denmark/4547/2025_H1N1,0.0007389,interpolated,0.002032,0.002032,interpolated,0.9311,0.695,0,0.95,0.04838
human,plate23,flu-seqneut-2026-CTS-049,A/Denmark/4774/2025_H1N1,plate23-A/Denmark/4774/2025_H1N1,0.0003442,interpolated,0.001531,0.001531,interpolated,1.078,0.6,0,0.9262,0.05428
human,plate23,flu-seqneut-2026-CTS-049,A/District_Of_Columbia/27/2023_H3N2,plate23-A/District_Of_Columbia/27/2023_H3N2,0.0003286,interpolated,0.0008791,0.0008791,interpolated,1.238,0.6478,0,0.972,0.03534
human,plate23,flu-seqneut-2026-CTS-049,A/Distrito_Federal/250106000728/2025_H3N2,plate23-A/Distrito_Federal/250106000728/2025_H3N2,0.0001689,upper,0.0007829,0.0007829,interpolated,0.9824,0.6,0,0.958,0.03598
human,plate23,flu-seqneut-2026-CTS-049,A/England/1893256/2026_H1N1,plate23-A/England/1893256/2026_H1N1,0.0006396,interpolated,0.0006396,0.0006396,interpolated,0.8,1,0,0.8915,0.08491
human,plate23,flu-seqneut-2026-CTS-049,A/Florida/ISC-1069/2026_H3N2,plate23-A/Florida/ISC-1069/2026_H3N2,0.0005916,interpolated,0.0005916,0.0005916,interpolated,1.477,1,0,0.9586,0.06847
human,plate23,flu-seqneut-2026-CTS-049,A/France/ARA-HCL025195259501/2025_H1N1,plate23-A/France/ARA-HCL025195259501/2025_H1N1,0.00422,interpolated,0.004631,0.004631,interpolated,10,0.6976,0,0.7622,0.1613
human,plate23,flu-seqneut-2026-CTS-049,A/France/ARA-HCL026031894402/2026_H3N2,plate23-A/France/ARA-HCL026031894402/2026_H3N2,0.000289,interpolated,0.0009463,0.0009463,interpolated,1.149,0.6279,0,0.9893,0.02066
human,plate23,flu-seqneut-2026-CTS-049,A/France/GES-IPP00659/2026_H1N1,plate23-A/France/GES-IPP00659/2026_H1N1,0.0005307,interpolated,0.0008215,0.0008215,interpolated,0.8403,0.8463,0,0.9318,0.06017
human,plate23,flu-seqneut-2026-CTS-049,A/France/GES-IPP01077/2026_H3N2,plate23-A/France/GES-IPP01077/2026_H3N2,0.0007436,interpolated,0.0007436,0.0007436,interpolated,5.876,1,0,0.9734,0.06842
human,plate23,flu-seqneut-2026-CTS-049,A/France/HDF-IPP01550/2026_H3N2,plate23-A/France/HDF-IPP01550/2026_H3N2,0.001042,interpolated,0.001042,0.001042,interpolated,1.346,1,0,0.9465,0.08259
human,plate23,flu-seqneut-2026-CTS-049,A/France/HDF-RELAB-IPP00300/2026_H3N2,plate23-A/France/HDF-RELAB-IPP00300/2026_H3N2,0.0004939,interpolated,0.0004939,0.0004939,interpolated,1.615,1,0,0.7606,0.1623
human,plate23,flu-seqneut-2026-CTS-049,A/France/HDF-RELAB-IPP00303/2026_H3N2,plate23-A/France/HDF-RELAB-IPP00303/2026_H3N2,0.0005247,interpolated,0.0005247,0.0005247,interpolated,1.048,1,0,0.9364,0.07087
human,plate23,flu-seqneut-2026-CTS-049,A/France/HDF-RELAB-IPP07969/2025_H1N1,plate23-A/France/HDF-RELAB-IPP07969/2025_H1N1,0.001068,interpolated,0.001508,0.001508,interpolated,0.8068,0.8786,0,0.9376,0.0625
human,plate23,flu-seqneut-2026-CTS-049,A/France/NAQ-HCL026010957001/2026_H3N2,plate23-A/France/NAQ-HCL026010957001/2026_H3N2,0.0006729,interpolated,0.0006729,0.0006729,interpolated,1.657,1,0,0.9653,0.06491
human,plate23,flu-seqneut-2026-CTS-049,A/France/NAQ-HCL026046169102/2025_H1N1,plate23-A/France/NAQ-HCL026046169102/2025_H1N1,0.0007035,interpolated,0.0007035,0.0007035,interpolated,0.9033,1,0,0.8634,0.1057
human,plate23,flu-seqneut-2026-CTS-049,A/France/OCC-HCL026013263701/2026_H3N2,plate23-A/France/OCC-HCL026013263701/2026_H3N2,0.000503,interpolated,0.000503,0.000503,interpolated,1.054,1,0,0.9658,0.05036
human,plate23,flu-seqneut-2026-CTS-049,A/France/PAC-RELAB-HCL026021993801/2026_H3N2,plate23-A/France/PAC-RELAB-HCL026021993801/2026_H3N2,0.0007201,interpolated,0.0008392,0.0008392,interpolated,1.925,0.8724,0,0.9852,0.03894
human,plate23,flu-seqneut-2026-CTS-049,A/Galicia/GA-CHUAC-451/2025_H3N2,plate23-A/Galicia/GA-CHUAC-451/2025_H3N2,0.0004851,interpolated,0.0008101,0.0008101,interpolated,0.9831,0.802,0,0.9495,0.05339
human,plate23,flu-seqneut-2026-CTS-049,A/Galicia/GA-CHUAC-612/2025_H1N1,plate23-A/Galicia/GA-CHUAC-612/2025_H1N1,0.001754,interpolated,0.001757,0.001757,interpolated,0.8,0.9993,0,0.8396,0.1154
human,plate23,flu-seqneut-2026-CTS-049,A/Germany/LRMC_0113/2025_H3N2,plate23-A/Germany/LRMC_0113/2025_H3N2,0.0004576,interpolated,0.0005999,0.0005999,interpolated,1.121,0.8691,0,0.8736,0.0928
human,plate23,flu-seqneut-2026-CTS-049,A/Hawaii/70/2019_H1N1,plate23-A/Hawaii/70/2019_H1N1,0.0005469,interpolated,0.0005469,0.0005469,interpolated,1.262,1,0,0.9065,0.09861
human,plate23,flu-seqneut-2026-CTS-049,A/Hawaii/ISC-1140/2025_H1N1,plate23-A/Hawaii/ISC-1140/2025_H1N1,0.0005192,interpolated,0.0005192,0.0005192,interpolated,0.8,1,0,0.7963,0.1209
human,plate23,flu-seqneut-2026-CTS-049,A/Hessen/18/2026_H1N1,plate23-A/Hessen/18/2026_H1N1,0.0008496,interpolated,0.0008496,0.0008496,interpolated,1.078,1,0,0.8894,0.1031
human,plate23,flu-seqneut-2026-CTS-049,A/Ireland/91576/2025_H3N2,plate23-A/Ireland/91576/2025_H3N2,0.0002078,interpolated,0.001223,0.001223,interpolated,0.9079,0.6,0,0.8803,0.06602
human,plate23,flu-seqneut-2026-CTS-049,A/Kentucky/80/2025_H1N1,plate23-A/Kentucky/80/2025_H1N1,0.001333,interpolated,0.002053,0.002053,interpolated,1.031,0.8202,0,0.9507,0.06074
human,plate23,flu-seqneut-2026-CTS-049,A/Lisboa/216/2023_H3N2,plate23-A/Lisboa/216/2023_H3N2,0.001474,interpolated,0.001697,0.001697,interpolated,10,0.6224,0,0.7324,0.1802
human,plate23,flu-seqneut-2026-CTS-049,A/Luxembourg/LNS9132577/2026_H3N2,plate23-A/Luxembourg/LNS9132577/2026_H3N2,0.0004311,interpolated,0.0004311,0.0004311,interpolated,1.44,1,0,0.9806,0.03907
human,plate23,flu-seqneut-2026-CTS-049,A/Maine/25/2026_H1N1,plate23-A/Maine/25/2026_H1N1,0.0004339,interpolated,0.0008404,0.0008404,interpolated,0.8,0.7946,0,0.941,0.05141
human,plate23,flu-seqneut-2026-CTS-049,A/Malaysia/IMR/SARI/2406/2025_H3N2,plate23-A/Malaysia/IMR/SARI/2406/2025_H3N2,0.0008737,interpolated,0.0008935,0.0008935,interpolated,1.495,0.9836,0,0.8572,0.1364
human,plate23,flu-seqneut-2026-CTS-049,A/Massachusetts/18/2022_H3N2,plate23-A/Massachusetts/18/2022_H3N2,0.0003447,interpolated,0.0003447,0.0003447,interpolated,0.8054,1,0,0.9377,0.05641
human,plate23,flu-seqneut-2026-CTS-049,A/Massachusetts/ISC-1856/2025_H3N2,plate23-A/Massachusetts/ISC-1856/2025_H3N2,0.0004654,interpolated,0.0005113,0.0005113,interpolated,0.8,0.9638,0,0.751,0.1314
human,plate23,flu-seqneut-2026-CTS-049,A/Mauritius/26000203/2026_H1N1,plate23-A/Mauritius/26000203/2026_H1N1,0.0006223,interpolated,0.0006223,0.0006223,interpolated,0.8,1,0,0.895,0.08403
human,plate23,flu-seqneut-2026-CTS-049,A/Michigan/8/2026_H3N2,plate23-A/Michigan/8/2026_H3N2,0.0006719,interpolated,0.0006719,0.0006719,interpolated,1.439,1,0,0.963,0.06548
human,plate23,flu-seqneut-2026-CTS-049,A/Michigan/UM-10068071276/2025_H3N2,plate23-A/Michigan/UM-10068071276/2025_H3N2,0.0004523,interpolated,0.0006619,0.0006619,interpolated,0.8,0.8687,0,0.8522,0.08711
human,plate23,flu-seqneut-2026-CTS-049,A/Michigan/UM-10068134090/2025_H3N2,plate23-A/Michigan/UM-10068134090/2025_H3N2,0.0007788,interpolated,0.0008253,0.0008253,interpolated,10,0.7802,0,0.8758,0.1224
human,plate23,flu-seqneut-2026-CTS-049,A/Michigan/UM-10068449788/2025_H3N2,plate23-A/Michigan/UM-10068449788/2025_H3N2,0.0005474,interpolated,0.0005474,0.0005474,interpolated,1.193,1,0,0.9786,0.04343
