serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,40,0.02073,0.02073
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,92,0.2448,0.2448
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,212,1.504,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,487,1.157,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,1119,1.195,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,2575,1.778,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,5921,1.486,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.495,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,40,0.008492,0.008492
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,92,0.2268,0.2268
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,212,0.9275,0.9275
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,487,1.001,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,1119,1.595,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,2575,1.647,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,5921,1.304,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.182,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,40,0.03088,0.03088
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,92,0.5301,0.5301
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,212,0.8517,0.8517
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,487,1.252,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,1119,1.454,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,2575,1.955,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,5921,2.076,1
flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,1.569,1
flu-seqneut-2026-SCH-012,A/Arizona/40/2026_H1N1,plate11-A/Arizona/40/2026_H1N1,40,0.01671,0.01671
flu-seqneut-2026-SCH-012,A/Arizona/40/2026_H1N1,plate11-A/Arizona/40/2026_H1N1,92,0.3514,0.3514
