group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate11,flu-seqneut-2026-SCH-012,A/Andalucia/PMC-00977/2025_H1N1,plate11-A/Andalucia/PMC-00977/2025_H1N1,0.009547,interpolated,0.009547,0.009547,interpolated,8.68,1,0,0.9996,0.007286
human,plate11,flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01217/2025_H1N1,plate11-A/Andalucia/PMC-01217/2025_H1N1,0.008288,interpolated,0.008288,0.008288,interpolated,4.52,1,0,1,0.0008903
human,plate11,flu-seqneut-2026-SCH-012,A/Andalucia/PMC-01495/2025_H1N1,plate11-A/Andalucia/PMC-01495/2025_H1N1,0.01081,interpolated,0.01085,0.01085,interpolated,2.843,0.9939,0,0.9911,0.03105
human,plate11,flu-seqneut-2026-SCH-012,A/Arizona/40/2026_H1N1,plate11-A/Arizona/40/2026_H1N1,0.009001,interpolated,0.009001,0.009001,interpolated,3.348,1,0,0.9997,0.006408
human,plate11,flu-seqneut-2026-SCH-012,A/Astrakhan/RII-MH273373S/2025_H3N2,plate11-A/Astrakhan/RII-MH273373S/2025_H3N2,0.0002149,interpolated,0.0002149,0.0002149,interpolated,3.067,1,0,0.9985,0.01403
human,plate11,flu-seqneut-2026-SCH-012,A/Asturias/232590913/2025_H1N1,plate11-A/Asturias/232590913/2025_H1N1,0.008863,interpolated,0.008863,0.008863,interpolated,5.683,1,0,0.9998,0.005411
human,plate11,flu-seqneut-2026-SCH-012,A/Badajoz/18738342/2026_H3N2,plate11-A/Badajoz/18738342/2026_H3N2,0.0002368,interpolated,0.0002368,0.0002368,interpolated,1.852,1,0,0.9585,0.07122
human,plate11,flu-seqneut-2026-SCH-012,A/Badajoz/18811358/2026_H3N2,plate11-A/Badajoz/18811358/2026_H3N2,0.0002988,interpolated,0.0002988,0.0002988,interpolated,1.754,1,0,0.9627,0.06938
human,plate11,flu-seqneut-2026-SCH-012,A/Badajoz/18813527/2026_H3N2,plate11-A/Badajoz/18813527/2026_H3N2,0.0003859,interpolated,0.0003859,0.0003859,interpolated,5.355,1,0,0.9999,0.004017
human,plate11,flu-seqneut-2026-SCH-012,A/Bangkok/P2390/2025_H3N2,plate11-A/Bangkok/P2390/2025_H3N2,0.0001822,interpolated,0.0001822,0.0001822,interpolated,2.565,1,0,0.9836,0.04322
human,plate11,flu-seqneut-2026-SCH-012,A/Bangkok/P2391/2025_H3N2,plate11-A/Bangkok/P2391/2025_H3N2,0.0002551,interpolated,0.0002551,0.0002551,interpolated,1.404,1,0,0.9161,0.09552
human,plate11,flu-seqneut-2026-SCH-012,A/Blaenavon/6687/2026_H3N2,plate11-A/Blaenavon/6687/2026_H3N2,0.0001027,interpolated,0.0001426,0.0001426,interpolated,2.704,0.7058,0,1,0.0002413
human,plate11,flu-seqneut-2026-SCH-012,A/Bolivia/OR5702/2025_H3N2,plate11-A/Bolivia/OR5702/2025_H3N2,0.000178,interpolated,0.000178,0.000178,interpolated,2.408,1,0,0.9975,0.01603
human,plate11,flu-seqneut-2026-SCH-012,A/BritishColumbia/RV00022-26/2025_H1N1,plate11-A/BritishColumbia/RV00022-26/2025_H1N1,0.00963,interpolated,0.00963,0.00963,interpolated,8.798,1,0,0.9998,0.005511
human,plate11,flu-seqneut-2026-SCH-012,A/BritishColumbia/RV00279-26/2025_H3N2,plate11-A/BritishColumbia/RV00279-26/2025_H3N2,0.0001512,interpolated,0.0001512,0.0001512,interpolated,2.254,1,0,0.989,0.03078
human,plate11,flu-seqneut-2026-SCH-012,A/BritishColumbia/RV01350-26/2026_H1N1,plate11-A/BritishColumbia/RV01350-26/2026_H1N1,0.006961,interpolated,0.006961,0.006961,interpolated,2.549,1,0,0.9976,0.01797
human,plate11,flu-seqneut-2026-SCH-012,A/BritishColumbia/RV05508-25/2025_H1N1,plate11-A/BritishColumbia/RV05508-25/2025_H1N1,0.01019,interpolated,0.01019,0.01019,interpolated,5.784,1,0,0.9993,0.009301
human,plate11,flu-seqneut-2026-SCH-012,A/California/GKISBBBH79910/2026_H3N2,plate11-A/California/GKISBBBH79910/2026_H3N2,0.0003684,interpolated,0.0003684,0.0003684,interpolated,3.429,1,0,0.9985,0.01598
human,plate11,flu-seqneut-2026-SCH-012,A/California/NIRC-IS-1019/2026_H1N1,plate11-A/California/NIRC-IS-1019/2026_H1N1,0.009131,interpolated,0.009131,0.009131,interpolated,6.405,1,0,0.9831,0.04589
human,plate11,flu-seqneut-2026-SCH-012,A/California/NIRC-IS-1059/2026_H3N2,plate11-A/California/NIRC-IS-1059/2026_H3N2,0.0002701,interpolated,0.0002701,0.0002701,interpolated,2.358,1,0,0.9976,0.01798
