serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-CTS-039,A/Andalucia/PMC-01495/2025_H1N1,plate22-A/Andalucia/PMC-01495/2025_H1N1,92,0.781,0.781
flu-seqneut-2026-CTS-039,A/Andalucia/PMC-01495/2025_H1N1,plate22-A/Andalucia/PMC-01495/2025_H1N1,212,0.8091,0.8091
flu-seqneut-2026-CTS-039,A/Andalucia/PMC-01495/2025_H1N1,plate22-A/Andalucia/PMC-01495/2025_H1N1,487,0.7825,0.7825
flu-seqneut-2026-CTS-039,A/Andalucia/PMC-01495/2025_H1N1,plate22-A/Andalucia/PMC-01495/2025_H1N1,1119,1.234,1
flu-seqneut-2026-CTS-039,A/Andalucia/PMC-01495/2025_H1N1,plate22-A/Andalucia/PMC-01495/2025_H1N1,2575,1.09,1
flu-seqneut-2026-CTS-039,A/Andalucia/PMC-01495/2025_H1N1,plate22-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,2.458,1
flu-seqneut-2026-CTS-039,A/Astrakhan/RII-MH273373S/2025_H3N2,plate22-A/Astrakhan/RII-MH273373S/2025_H3N2,92,0.3076,0.3076
flu-seqneut-2026-CTS-039,A/Astrakhan/RII-MH273373S/2025_H3N2,plate22-A/Astrakhan/RII-MH273373S/2025_H3N2,212,0.09715,0.09715
flu-seqneut-2026-CTS-039,A/Astrakhan/RII-MH273373S/2025_H3N2,plate22-A/Astrakhan/RII-MH273373S/2025_H3N2,487,0.6461,0.6461
flu-seqneut-2026-CTS-039,A/Astrakhan/RII-MH273373S/2025_H3N2,plate22-A/Astrakhan/RII-MH273373S/2025_H3N2,1119,0.6412,0.6412
flu-seqneut-2026-CTS-039,A/Astrakhan/RII-MH273373S/2025_H3N2,plate22-A/Astrakhan/RII-MH273373S/2025_H3N2,2575,0.8718,0.8718
flu-seqneut-2026-CTS-039,A/Astrakhan/RII-MH273373S/2025_H3N2,plate22-A/Astrakhan/RII-MH273373S/2025_H3N2,5921,1.418,1
