serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,40,0.02676,0.02676
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,92,0.1363,0.1363
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,212,0.6107,0.6107
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,487,0.7501,0.7501
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,1119,1.064,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,2575,1.535,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,5921,0.8081,0.8081
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-00977/2025_H1N1,plate20-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.036,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,40,0.0253,0.0253
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,92,0.1626,0.1626
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,212,0.4247,0.4247
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,487,0.5598,0.5598
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,1119,1.042,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,2575,2.009,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,5921,0.8549,0.8549
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01217/2025_H1N1,plate20-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.319,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,40,0.0326,0.0326
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,92,0.1365,0.1365
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,212,0.5344,0.5344
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,487,0.6868,0.6868
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,1119,0.9452,0.9452
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,2575,1.144,1
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,5921,0.8629,0.8629
flu-seqneut-2026-CTS-016,A/Andalucia/PMC-01495/2025_H1N1,plate20-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,0.7871,0.7871
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,40,0.009573,0.009573
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,92,0.114,0.114
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,212,0.5116,0.5116
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,487,0.6671,0.6671
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,1119,1.231,1
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,2575,0.9361,0.9361
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,5921,1.235,1
flu-seqneut-2026-CTS-016,A/Arizona/40/2026_H1N1,plate20-A/Arizona/40/2026_H1N1,1.362e+04,1.316,1
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,40,0.00614,0.00614
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,92,0.1459,0.1459
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,212,0.3861,0.3861
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,487,0.3541,0.3541
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,1119,0.5989,0.5989
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,2575,0.8271,0.8271
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,5921,0.9308,0.9308
flu-seqneut-2026-CTS-016,A/Astrakhan/RII-MH273373S/2025_H3N2,plate20-A/Astrakhan/RII-MH273373S/2025_H3N2,1.362e+04,0.6786,0.6786
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,40,0.02275,0.02275
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,92,0.1252,0.1252
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,212,0.7293,0.7293
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,487,0.7928,0.7928
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,1119,1.021,1
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,2575,1.041,1
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,5921,1.141,1
flu-seqneut-2026-CTS-016,A/Asturias/232590913/2025_H1N1,plate20-A/Asturias/232590913/2025_H1N1,1.362e+04,0.8459,0.8459
flu-seqneut-2026-CTS-016,A/Badajoz/18738342/2026_H3N2,plate20-A/Badajoz/18738342/2026_H3N2,40,0.0007709,0.0007709
flu-seqneut-2026-CTS-016,A/Badajoz/18738342/2026_H3N2,plate20-A/Badajoz/18738342/2026_H3N2,92,0.1591,0.1591
flu-seqneut-2026-CTS-016,A/Badajoz/18738342/2026_H3N2,plate20-A/Badajoz/18738342/2026_H3N2,212,0.3212,0.3212
flu-seqneut-2026-CTS-016,A/Badajoz/18738342/2026_H3N2,plate20-A/Badajoz/18738342/2026_H3N2,487,0.4221,0.4221
flu-seqneut-2026-CTS-016,A/Badajoz/18738342/2026_H3N2,plate20-A/Badajoz/18738342/2026_H3N2,1119,0.7743,0.7743
flu-seqneut-2026-CTS-016,A/Badajoz/18738342/2026_H3N2,plate20-A/Badajoz/18738342/2026_H3N2,2575,1.392,1
