serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,40,0.444,0.444
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,92,0.3608,0.3608
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,212,1.018,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,487,0.839,0.839
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,1119,2.28,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,2575,1.935,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,5921,1.102,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate3-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.41,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,40,0.1893,0.1893
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,92,0.3775,0.3775
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,212,1.148,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,487,0.899,0.899
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,1119,2.644,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,2575,1.844,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,5921,1.29,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate3-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.407,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,40,0.3678,0.3678
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,92,0.5128,0.5128
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,212,0.8643,0.8643
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,487,0.9383,0.9383
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,1119,2.525,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,2575,1.996,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,5921,1.228,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate3-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,1.393,1
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,40,0.2572,0.2572
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,92,0.3654,0.3654
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,212,1.116,1
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,487,1.091,1
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,1119,2.035,1
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,2575,2.076,1
flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate3-A/Arizona/40/2026_H1N1,5921,1.044,1
