serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,40,0.01609,0.01609
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,92,0.07641,0.07641
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,212,0.8376,0.8376
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,487,1.045,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,1119,1.072,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,2575,1.57,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,5921,0.9126,0.9126
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate41-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.426,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,40,0,0
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,92,0.1382,0.1382
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,212,0.8427,0.8427
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,487,0.9095,0.9095
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,1119,1.161,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,2575,1.41,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,5921,1.699,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate41-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.333,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,40,0.003478,0.003478
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,92,0.04946,0.04946
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,212,0.4554,0.4554
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,487,0.6707,0.6707
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,1119,0.9136,0.9136
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,2575,1.263,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,5921,0.8344,0.8344
flu-seqneut-2026-VIDRL-206_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate41-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,1.028,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,40,0.003596,0.003596
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,92,0.006455,0.006455
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,212,0.4579,0.4579
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,487,0.9225,0.9225
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,1119,1.271,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,2575,1.354,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,5921,1.573,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Arizona/40/2026_H1N1,plate41-A/Arizona/40/2026_H1N1,1.362e+04,1.516,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,40,0.0002228,0.0002228
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,92,0.003311,0.003311
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,212,0.2272,0.2272
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,487,0.5806,0.5806
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,1119,0.7285,0.7285
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,2575,0.7891,0.7891
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,5921,1.278,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate41-A/Astrakhan/RII-MH273373S/2025_H3N2,1.362e+04,1.107,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,40,0.007956,0.007956
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,92,0.05046,0.05046
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,212,0.7962,0.7962
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,487,1.219,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,1119,0.9505,0.9505
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,2575,1.015,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,5921,0.8306,0.8306
flu-seqneut-2026-VIDRL-206_post-vax,A/Asturias/232590913/2025_H1N1,plate41-A/Asturias/232590913/2025_H1N1,1.362e+04,1.359,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,40,0.001054,0.001054
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,92,0.01221,0.01221
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,212,0.0612,0.0612
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,487,0.4487,0.4487
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,1119,0.5005,0.5005
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,2575,0.776,0.776
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,5921,0.7564,0.7564
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18738342/2026_H3N2,plate41-A/Badajoz/18738342/2026_H3N2,1.362e+04,1.189,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,40,0.0008341,0.0008341
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,92,0.02374,0.02374
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,212,0.1213,0.1213
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,487,0.3559,0.3559
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,1119,0.7183,0.7183
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,2575,1.633,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,5921,1.04,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18811358/2026_H3N2,plate41-A/Badajoz/18811358/2026_H3N2,1.362e+04,1.183,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,40,0.002262,0.002262
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,92,0.004737,0.004737
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,212,0.21,0.21
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,487,0.3794,0.3794
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,1119,0.6596,0.6596
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,2575,0.8928,0.8928
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,5921,0.8662,0.8662
flu-seqneut-2026-VIDRL-206_post-vax,A/Badajoz/18813527/2026_H3N2,plate41-A/Badajoz/18813527/2026_H3N2,1.362e+04,1.227,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,40,0.004029,0.004029
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,92,3.368e-06,3.368e-06
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,212,0.1609,0.1609
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,487,0.4177,0.4177
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,1119,0.5503,0.5503
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,2575,1.187,1
flu-seqneut-2026-VIDRL-206_post-vax,A/Bangkok/P2390/2025_H3N2,plate41-A/Bangkok/P2390/2025_H3N2,5921,1.1,1
