group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate33,flu-seqneut-2026-CTS-057,A/Andalucia/PMC-00977/2025_H1N1,plate33-A/Andalucia/PMC-00977/2025_H1N1,0.002954,interpolated,0.003179,0.003179,interpolated,2.751,0.9085,0,0.9805,0.05466
human,plate33,flu-seqneut-2026-CTS-057,A/Andalucia/PMC-01217/2025_H1N1,plate33-A/Andalucia/PMC-01217/2025_H1N1,0.003484,interpolated,0.003619,0.003619,interpolated,4.207,0.9259,0,0.9631,0.0785
human,plate33,flu-seqneut-2026-CTS-057,A/Andalucia/PMC-01495/2025_H1N1,plate33-A/Andalucia/PMC-01495/2025_H1N1,0.002689,interpolated,0.003041,0.003041,interpolated,1.683,0.9065,0,0.9824,0.04774
human,plate33,flu-seqneut-2026-CTS-057,A/Arizona/40/2026_H1N1,plate33-A/Arizona/40/2026_H1N1,0.003057,interpolated,0.003113,0.003113,interpolated,2.191,0.9804,0,0.9825,0.05387
human,plate33,flu-seqneut-2026-CTS-057,A/Astrakhan/RII-MH273373S/2025_H3N2,plate33-A/Astrakhan/RII-MH273373S/2025_H3N2,0.001933,interpolated,0.001933,0.001933,interpolated,1.753,1,0,0.9979,0.01858
human,plate33,flu-seqneut-2026-CTS-057,A/Asturias/232590913/2025_H1N1,plate33-A/Asturias/232590913/2025_H1N1,0.002108,interpolated,0.002131,0.002131,interpolated,2.913,0.9846,0,0.9819,0.05726
human,plate33,flu-seqneut-2026-CTS-057,A/Badajoz/18738342/2026_H3N2,plate33-A/Badajoz/18738342/2026_H3N2,0.001605,interpolated,0.001845,0.001845,interpolated,1.47,0.9073,0,0.9918,0.03171
human,plate33,flu-seqneut-2026-CTS-057,A/Badajoz/18811358/2026_H3N2,plate33-A/Badajoz/18811358/2026_H3N2,0.00152,interpolated,0.001842,0.001842,interpolated,1.219,0.8957,0,0.8451,0.138
human,plate33,flu-seqneut-2026-CTS-057,A/Badajoz/18813527/2026_H3N2,plate33-A/Badajoz/18813527/2026_H3N2,0.002355,interpolated,0.002645,0.002645,interpolated,1.268,0.9316,0,0.9151,0.1058
human,plate33,flu-seqneut-2026-CTS-057,A/Bangkok/P2390/2025_H3N2,plate33-A/Bangkok/P2390/2025_H3N2,0.002875,interpolated,0.003167,0.003167,interpolated,3.523,0.8553,0,0.9156,0.1041
