group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate29,flu-seqneut-2026-CTS-055,A/Andalucia/PMC-00977/2025_H1N1,plate29-A/Andalucia/PMC-00977/2025_H1N1,0.01012,interpolated,0.01084,0.01084,interpolated,3.488,0.8943,0,0.8398,0.1133
human,plate29,flu-seqneut-2026-CTS-055,A/Andalucia/PMC-01217/2025_H1N1,plate29-A/Andalucia/PMC-01217/2025_H1N1,0.0105,interpolated,0.01114,0.01114,interpolated,2.982,0.9186,0,0.8347,0.1167
human,plate29,flu-seqneut-2026-CTS-055,A/Andalucia/PMC-01495/2025_H1N1,plate29-A/Andalucia/PMC-01495/2025_H1N1,0.009416,interpolated,0.01001,0.01001,interpolated,4.604,0.8768,0,0.8799,0.1039
human,plate29,flu-seqneut-2026-CTS-055,A/Arizona/40/2026_H1N1,plate29-A/Arizona/40/2026_H1N1,0.01305,interpolated,0.01413,0.01413,interpolated,2.818,0.8997,0,0.8716,0.09275
human,plate29,flu-seqneut-2026-CTS-055,A/Astrakhan/RII-MH273373S/2025_H3N2,plate29-A/Astrakhan/RII-MH273373S/2025_H3N2,0.004604,interpolated,0.005391,0.005391,interpolated,1.104,0.9201,0,0.8966,0.0919
human,plate29,flu-seqneut-2026-CTS-055,A/Asturias/232590913/2025_H1N1,plate29-A/Asturias/232590913/2025_H1N1,0.00887,interpolated,0.009755,0.009755,interpolated,2.061,0.911,0,0.9579,0.05888
human,plate29,flu-seqneut-2026-CTS-055,A/Badajoz/18738342/2026_H3N2,plate29-A/Badajoz/18738342/2026_H3N2,0.002664,interpolated,0.006229,0.006229,interpolated,1.097,0.6969,0,0.8456,0.09062
human,plate29,flu-seqneut-2026-CTS-055,A/Badajoz/18811358/2026_H3N2,plate29-A/Badajoz/18811358/2026_H3N2,0.005037,interpolated,0.006911,0.006911,interpolated,1.388,0.8223,0,0.9726,0.04317
human,plate29,flu-seqneut-2026-CTS-055,A/Badajoz/18813527/2026_H3N2,plate29-A/Badajoz/18813527/2026_H3N2,0.00431,interpolated,0.005975,0.005975,interpolated,1.087,0.8506,0,0.8672,0.0998
human,plate29,flu-seqneut-2026-CTS-055,A/Bangkok/P2390/2025_H3N2,plate29-A/Bangkok/P2390/2025_H3N2,0.002703,interpolated,0.00293,0.00293,interpolated,0.9521,0.963,0,0.8878,0.1083
human,plate29,flu-seqneut-2026-CTS-055,A/Bangkok/P2391/2025_H3N2,plate29-A/Bangkok/P2391/2025_H3N2,0.01073,interpolated,0.01127,0.01127,interpolated,5.701,0.8782,0,0.893,0.09614
human,plate29,flu-seqneut-2026-CTS-055,A/Blaenavon/6687/2026_H3N2,plate29-A/Blaenavon/6687/2026_H3N2,0.004147,interpolated,0.0092,0.0092,interpolated,1.074,0.7125,0,0.8461,0.07606
human,plate29,flu-seqneut-2026-CTS-055,A/Bolivia/OR5702/2025_H3N2,plate29-A/Bolivia/OR5702/2025_H3N2,0.005831,interpolated,0.00908,0.00908,interpolated,1.69,0.7366,0,0.8195,0.1035
human,plate29,flu-seqneut-2026-CTS-055,A/BritishColumbia/RV00022-26/2025_H1N1,plate29-A/BritishColumbia/RV00022-26/2025_H1N1,0.009616,interpolated,0.0107,0.0107,interpolated,1.809,0.912,0,0.9132,0.07951
human,plate29,flu-seqneut-2026-CTS-055,A/BritishColumbia/RV00279-26/2025_H3N2,plate29-A/BritishColumbia/RV00279-26/2025_H3N2,0.005785,interpolated,0.007293,0.007293,interpolated,1.865,0.8246,0,0.896,0.09273
human,plate29,flu-seqneut-2026-CTS-055,A/BritishColumbia/RV01350-26/2026_H1N1,plate29-A/BritishColumbia/RV01350-26/2026_H1N1,0.01054,interpolated,0.01193,0.01193,interpolated,1.755,0.9026,0,0.8729,0.09076
human,plate29,flu-seqneut-2026-CTS-055,A/BritishColumbia/RV05508-25/2025_H1N1,plate29-A/BritishColumbia/RV05508-25/2025_H1N1,0.008994,interpolated,0.0102,0.0102,interpolated,1.996,0.8888,0,0.9286,0.07318
human,plate29,flu-seqneut-2026-CTS-055,A/California/GKISBBBH79910/2026_H3N2,plate29-A/California/GKISBBBH79910/2026_H3N2,0.002509,interpolated,0.004829,0.004829,interpolated,0.8,0.7961,0,0.828,0.09725
human,plate29,flu-seqneut-2026-CTS-055,A/California/NIRC-IS-1019/2026_H1N1,plate29-A/California/NIRC-IS-1019/2026_H1N1,0.01224,interpolated,0.01337,0.01337,interpolated,2.083,0.9163,0,0.9371,0.06206
human,plate29,flu-seqneut-2026-CTS-055,A/California/NIRC-IS-1059/2026_H3N2,plate29-A/California/NIRC-IS-1059/2026_H3N2,0.005053,interpolated,0.007867,0.007867,interpolated,1.372,0.7723,0,0.8481,0.09933
human,plate29,flu-seqneut-2026-CTS-055,A/California/NIRC-IS-1067/2026_H3N2,plate29-A/California/NIRC-IS-1067/2026_H3N2,0.002536,interpolated,0.003483,0.003483,interpolated,0.8,0.8879,0,0.9221,0.07264
human,plate29,flu-seqneut-2026-CTS-055,A/California/NIRC-IS-1356/2025_H1N1,plate29-A/California/NIRC-IS-1356/2025_H1N1,0.008871,interpolated,0.009856,0.009856,interpolated,3.42,0.8487,0,0.879,0.1066
human,plate29,flu-seqneut-2026-CTS-055,A/Castellon/VAHNSI_02_02400/2025_H3N2,plate29-A/Castellon/VAHNSI_02_02400/2025_H3N2,0.00224,interpolated,0.004066,0.004066,interpolated,0.8,0.8104,0,0.9278,0.06124
human,plate29,flu-seqneut-2026-CTS-055,A/Colombia/1851/2024_H3N2,plate29-A/Colombia/1851/2024_H3N2,0.004894,interpolated,0.00724,0.00724,interpolated,1.873,0.7401,0,0.916,0.07544
