group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate1,flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate1-A/Andalucia/PMC-01217/2025_H1N1,0.01208,interpolated,0.01298,0.01298,interpolated,3.787,0.881,0,0.6161,0.2051
human,plate1,flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate1-A/Andalucia/PMC-01495/2025_H1N1,0.01152,interpolated,0.0126,0.0126,interpolated,3.153,0.8773,0,0.5333,0.233
human,plate1,flu-seqneut-2026-SCH-001,A/Arizona/40/2026_H1N1,plate1-A/Arizona/40/2026_H1N1,0.0133,interpolated,0.01424,0.01424,interpolated,3.655,0.8899,0,0.5852,0.2145
human,plate1,flu-seqneut-2026-SCH-001,A/Astrakhan/RII-MH273373S/2025_H3N2,plate1-A/Astrakhan/RII-MH273373S/2025_H3N2,0.007274,interpolated,0.009709,0.009709,interpolated,1.656,0.81,0,0.5077,0.2228
human,plate1,flu-seqneut-2026-SCH-001,A/Asturias/232590913/2025_H1N1,plate1-A/Asturias/232590913/2025_H1N1,0.01274,interpolated,0.01434,0.01434,interpolated,3.013,0.85,0,0.5126,0.2258
human,plate1,flu-seqneut-2026-SCH-001,A/Badajoz/18811358/2026_H3N2,plate1-A/Badajoz/18811358/2026_H3N2,0.006616,interpolated,0.008236,0.008236,interpolated,2.937,0.7627,0,0.6918,0.175
human,plate1,flu-seqneut-2026-SCH-001,A/Badajoz/18813527/2026_H3N2,plate1-A/Badajoz/18813527/2026_H3N2,0.009513,interpolated,0.01298,0.01298,interpolated,1.692,0.7957,0,0.5558,0.1853
human,plate1,flu-seqneut-2026-SCH-001,A/Bangkok/P2390/2025_H3N2,plate1-A/Bangkok/P2390/2025_H3N2,0.009015,interpolated,0.01103,0.01103,interpolated,2.371,0.81,0,0.5289,0.2113
human,plate1,flu-seqneut-2026-SCH-001,A/Bangkok/P2391/2025_H3N2,plate1-A/Bangkok/P2391/2025_H3N2,0.0006964,interpolated,0.0007518,0.0007518,interpolated,3.35,0.8869,0,0.8777,0.1315
human,plate1,flu-seqneut-2026-SCH-001,A/Bolivia/OR5702/2025_H3N2,plate1-A/Bolivia/OR5702/2025_H3N2,0.007245,interpolated,0.00903,0.00903,interpolated,3.143,0.7503,0,0.5252,0.2215
