group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate12,flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,0.02118,interpolated,0.02118,0.02118,interpolated,2.479,1,0,0.998,0.008945
human,plate12,flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,0.01832,interpolated,0.01852,0.01852,interpolated,3.177,0.9836,0,0.9902,0.02311
human,plate12,flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01495/2025_H1N1,plate12-A/Andalucia/PMC-01495/2025_H1N1,0.025,lower,0.02678,0.025,lower,2.17,1,0,0.9967,0.008818
human,plate12,flu-seqneut-2026-SCH-023,A/Arizona/40/2026_H1N1,plate12-A/Arizona/40/2026_H1N1,0.02331,interpolated,0.02331,0.02331,interpolated,4.441,1,0,1,0.0002933
human,plate12,flu-seqneut-2026-SCH-023,A/Astrakhan/RII-MH273373S/2025_H3N2,plate12-A/Astrakhan/RII-MH273373S/2025_H3N2,0.004463,interpolated,0.004861,0.004861,interpolated,1.621,0.9354,0,0.8416,0.1489
human,plate12,flu-seqneut-2026-SCH-023,A/Asturias/232590913/2025_H1N1,plate12-A/Asturias/232590913/2025_H1N1,0.0142,interpolated,0.0142,0.0142,interpolated,1.787,1,0,0.9937,0.01983
human,plate12,flu-seqneut-2026-SCH-023,A/Badajoz/18738342/2026_H3N2,plate12-A/Badajoz/18738342/2026_H3N2,0.003319,interpolated,0.003319,0.003319,interpolated,0.8556,1,0,0.8989,0.1024
human,plate12,flu-seqneut-2026-SCH-023,A/Badajoz/18811358/2026_H3N2,plate12-A/Badajoz/18811358/2026_H3N2,0.002327,interpolated,0.002327,0.002327,interpolated,1.11,1,0,0.935,0.09239
human,plate12,flu-seqneut-2026-SCH-023,A/Badajoz/18813527/2026_H3N2,plate12-A/Badajoz/18813527/2026_H3N2,0.004213,interpolated,0.004251,0.004251,interpolated,10,0.9578,0,0.9735,0.06535
human,plate12,flu-seqneut-2026-SCH-023,A/Bangkok/P2390/2025_H3N2,plate12-A/Bangkok/P2390/2025_H3N2,0.003256,interpolated,0.003256,0.003256,interpolated,1.003,1,0,0.8883,0.1176
human,plate12,flu-seqneut-2026-SCH-023,A/Bangkok/P2391/2025_H3N2,plate12-A/Bangkok/P2391/2025_H3N2,0.005847,interpolated,0.005847,0.005847,interpolated,1.371,1,0,0.9465,0.07959
human,plate12,flu-seqneut-2026-SCH-023,A/Blaenavon/6687/2026_H3N2,plate12-A/Blaenavon/6687/2026_H3N2,0.01329,interpolated,0.01347,0.01347,interpolated,1.639,0.989,0,0.9612,0.04904
human,plate12,flu-seqneut-2026-SCH-023,A/Bolivia/OR5702/2025_H3N2,plate12-A/Bolivia/OR5702/2025_H3N2,0.002508,interpolated,0.002508,0.002508,interpolated,1.01,1,0,0.9602,0.06559
human,plate12,flu-seqneut-2026-SCH-023,A/BritishColumbia/RV00022-26/2025_H1N1,plate12-A/BritishColumbia/RV00022-26/2025_H1N1,0.025,lower,0.02523,0.025,lower,10,1,0,1,7.779e-05
human,plate12,flu-seqneut-2026-SCH-023,A/BritishColumbia/RV00279-26/2025_H3N2,plate12-A/BritishColumbia/RV00279-26/2025_H3N2,0.003407,interpolated,0.004162,0.004162,interpolated,2.177,0.8235,0,0.9888,0.03406
human,plate12,flu-seqneut-2026-SCH-023,A/BritishColumbia/RV01350-26/2026_H1N1,plate12-A/BritishColumbia/RV01350-26/2026_H1N1,0.025,lower,0.03023,0.025,lower,1.482,1,0,0.9591,0.02974
human,plate12,flu-seqneut-2026-SCH-023,A/BritishColumbia/RV05508-25/2025_H1N1,plate12-A/BritishColumbia/RV05508-25/2025_H1N1,0.01649,interpolated,0.01649,0.01649,interpolated,2.663,1,0,0.9972,0.01322
human,plate12,flu-seqneut-2026-SCH-023,A/California/GKISBBBH79910/2026_H3N2,plate12-A/California/GKISBBBH79910/2026_H3N2,0.003213,interpolated,0.003627,0.003627,interpolated,0.8442,0.9514,0,0.8824,0.1031
human,plate12,flu-seqneut-2026-SCH-023,A/California/NIRC-IS-1019/2026_H1N1,plate12-A/California/NIRC-IS-1019/2026_H1N1,0.0209,interpolated,0.0209,0.0209,interpolated,2.411,1,0,0.9973,0.01031
human,plate12,flu-seqneut-2026-SCH-023,A/California/NIRC-IS-1059/2026_H3N2,plate12-A/California/NIRC-IS-1059/2026_H3N2,0.004,interpolated,0.004,0.004,interpolated,1.354,1,0,0.9761,0.05616
human,plate12,flu-seqneut-2026-SCH-023,A/California/NIRC-IS-1067/2026_H3N2,plate12-A/California/NIRC-IS-1067/2026_H3N2,0.002825,interpolated,0.003116,0.003116,interpolated,1.441,0.9342,0,0.9718,0.0589
human,plate12,flu-seqneut-2026-SCH-023,A/California/NIRC-IS-1356/2025_H1N1,plate12-A/California/NIRC-IS-1356/2025_H1N1,0.02249,interpolated,0.02249,0.02249,interpolated,10,1,0,1,0.0002453
human,plate12,flu-seqneut-2026-SCH-023,A/Castellon/VAHNSI_02_02400/2025_H3N2,plate12-A/Castellon/VAHNSI_02_02400/2025_H3N2,0.005101,interpolated,0.005205,0.005205,interpolated,2.157,0.9786,0,0.9494,0.084
human,plate12,flu-seqneut-2026-SCH-023,A/Colombia/1851/2024_H3N2,plate12-A/Colombia/1851/2024_H3N2,0.004134,interpolated,0.004194,0.004194,interpolated,6.502,0.9548,0,0.9214,0.1078
human,plate12,flu-seqneut-2026-SCH-023,A/Colorado/218/2024_H1N1,plate12-A/Colorado/218/2024_H1N1,0.02002,interpolated,0.02002,0.02002,interpolated,3.247,1,0,0.9998,0.003263
