serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,40,0.4011,0.4011
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,92,0.8311,0.8311
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,212,1.7,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,487,2.126,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,1119,1.355,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,2575,2.244,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,5921,1.856,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-00977/2025_H1N1,plate12-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.039,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,40,0.2729,0.2729
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,92,0.833,0.833
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,212,0.9569,0.9569
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,487,1.738,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,1119,1.222,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,2575,2.117,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,5921,1.489,1
flu-seqneut-2026-SCH-023,A/Andalucia/PMC-01217/2025_H1N1,plate12-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,0.9292,0.9292
