serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,40,0.8726,0.8726
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,92,1.325,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,212,2.03,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,487,1.912,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,1119,2.62,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,2575,1.44,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,5921,1.204,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-00977/2025_H1N1,plate10-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,0.9358,0.9358
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,40,0.7607,0.7607
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,92,1.598,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,212,2.702,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,487,2.519,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,2575,1.428,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,5921,1.428,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01217/2025_H1N1,plate10-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.205,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate10-A/Andalucia/PMC-01495/2025_H1N1,40,0.6305,0.6305
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate10-A/Andalucia/PMC-01495/2025_H1N1,92,1.566,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate10-A/Andalucia/PMC-01495/2025_H1N1,212,2.691,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate10-A/Andalucia/PMC-01495/2025_H1N1,487,2.591,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate10-A/Andalucia/PMC-01495/2025_H1N1,1119,2.251,1
flu-seqneut-2026-SCH-001,A/Andalucia/PMC-01495/2025_H1N1,plate10-A/Andalucia/PMC-01495/2025_H1N1,2575,1.541,1
