group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Andalucia/PMC-00977/2025_H1N1,plate44-A/Andalucia/PMC-00977/2025_H1N1,0.002859,interpolated,0.002859,0.002859,interpolated,3.34,1,0,0.9997,0.007862
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Andalucia/PMC-01217/2025_H1N1,plate44-A/Andalucia/PMC-01217/2025_H1N1,0.002311,interpolated,0.002313,0.002313,interpolated,2.138,0.9989,0,0.9967,0.02423
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Andalucia/PMC-01495/2025_H1N1,plate44-A/Andalucia/PMC-01495/2025_H1N1,0.003244,interpolated,0.003292,0.003292,interpolated,3.267,0.9769,0,0.9982,0.01832
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Arizona/40/2026_H1N1,plate44-A/Arizona/40/2026_H1N1,0.002624,interpolated,0.002624,0.002624,interpolated,3.181,1,0,0.9992,0.01223
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Astrakhan/RII-MH273373S/2025_H3N2,plate44-A/Astrakhan/RII-MH273373S/2025_H3N2,0.0009529,interpolated,0.0009739,0.0009739,interpolated,4.359,0.9547,0,0.9879,0.04765
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Asturias/232590913/2025_H1N1,plate44-A/Asturias/232590913/2025_H1N1,0.003496,interpolated,0.003496,0.003496,interpolated,2.416,1,0,0.9978,0.01943
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Badajoz/18738342/2026_H3N2,plate44-A/Badajoz/18738342/2026_H3N2,0.0008056,interpolated,0.0008365,0.0008365,interpolated,2.118,0.9617,0,0.9842,0.0506
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Badajoz/18811358/2026_H3N2,plate44-A/Badajoz/18811358/2026_H3N2,0.000323,interpolated,0.0003354,0.0003354,interpolated,3.789,0.9337,0,0.9947,0.02727
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Badajoz/18813527/2026_H3N2,plate44-A/Badajoz/18813527/2026_H3N2,0.001013,interpolated,0.001013,0.001013,interpolated,1.194,1,0,0.9356,0.09785
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Bangkok/P2390/2025_H3N2,plate44-A/Bangkok/P2390/2025_H3N2,0.0006063,interpolated,0.0006257,0.0006257,interpolated,2.207,0.9664,0,0.9938,0.03134
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Bangkok/P2391/2025_H3N2,plate44-A/Bangkok/P2391/2025_H3N2,0.006597,interpolated,0.006597,0.006597,interpolated,2.832,1,0,0.9982,0.01637
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Blaenavon/6687/2026_H3N2,plate44-A/Blaenavon/6687/2026_H3N2,0.006722,interpolated,0.006722,0.006722,interpolated,2.441,1,0,0.9946,0.02639
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/Bolivia/OR5702/2025_H3N2,plate44-A/Bolivia/OR5702/2025_H3N2,0.003223,interpolated,0.003356,0.003356,interpolated,1.854,0.9639,0,0.9969,0.02107
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/BritishColumbia/RV00022-26/2025_H1N1,plate44-A/BritishColumbia/RV00022-26/2025_H1N1,0.003006,interpolated,0.003006,0.003006,interpolated,2.812,1,0,0.9992,0.01239
human,plate44,flu-seqneut-2026-VIDRL-049_post-vax,A/BritishColumbia/RV00279-26/2025_H3N2,plate44-A/BritishColumbia/RV00279-26/2025_H3N2,0.001319,interpolated,0.001319,0.001319,interpolated,2.539,1,0,0.9978,0.02097
