group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate37,flu-seqneut-2026-CTS-059,A/Andalucia/PMC-00977/2025_H1N1,plate37-A/Andalucia/PMC-00977/2025_H1N1,0.004847,interpolated,0.004847,0.004847,interpolated,1.583,1,0,0.9579,0.07107
human,plate37,flu-seqneut-2026-CTS-059,A/Andalucia/PMC-01217/2025_H1N1,plate37-A/Andalucia/PMC-01217/2025_H1N1,0.004834,interpolated,0.004834,0.004834,interpolated,3.086,1,0,0.993,0.03352
human,plate37,flu-seqneut-2026-CTS-059,A/Andalucia/PMC-01495/2025_H1N1,plate37-A/Andalucia/PMC-01495/2025_H1N1,0.005379,interpolated,0.00543,0.00543,interpolated,1.974,0.9908,0,0.9723,0.06298
human,plate37,flu-seqneut-2026-CTS-059,A/Arizona/40/2026_H1N1,plate37-A/Arizona/40/2026_H1N1,0.005014,interpolated,0.005014,0.005014,interpolated,2.337,1,0,0.9997,0.007111
human,plate37,flu-seqneut-2026-CTS-059,A/Astrakhan/RII-MH273373S/2025_H3N2,plate37-A/Astrakhan/RII-MH273373S/2025_H3N2,0.003885,interpolated,0.004274,0.004274,interpolated,5.285,0.8021,0,0.9334,0.08609
human,plate37,flu-seqneut-2026-CTS-059,A/Asturias/232590913/2025_H1N1,plate37-A/Asturias/232590913/2025_H1N1,0.004438,interpolated,0.004635,0.004635,interpolated,1.658,0.9653,0,0.9868,0.04098
human,plate37,flu-seqneut-2026-CTS-059,A/Badajoz/18738342/2026_H3N2,plate37-A/Badajoz/18738342/2026_H3N2,0.002983,interpolated,0.003383,0.003383,interpolated,1.184,0.9308,0,0.9242,0.09273
human,plate37,flu-seqneut-2026-CTS-059,A/Badajoz/18811358/2026_H3N2,plate37-A/Badajoz/18811358/2026_H3N2,0.001741,interpolated,0.001741,0.001741,interpolated,0.8194,1,0,0.9697,0.05445
human,plate37,flu-seqneut-2026-CTS-059,A/Badajoz/18813527/2026_H3N2,plate37-A/Badajoz/18813527/2026_H3N2,0.002265,interpolated,0.00274,0.00274,interpolated,0.9261,0.9192,0,0.939,0.07579
human,plate37,flu-seqneut-2026-CTS-059,A/Bangkok/P2390/2025_H3N2,plate37-A/Bangkok/P2390/2025_H3N2,0.00264,interpolated,0.002688,0.002688,interpolated,0.8,0.9929,0,0.7948,0.1493
human,plate37,flu-seqneut-2026-CTS-059,A/Bangkok/P2391/2025_H3N2,plate37-A/Bangkok/P2391/2025_H3N2,0.003608,interpolated,0.004657,0.004657,interpolated,0.9475,0.8926,0,0.8496,0.1135
human,plate37,flu-seqneut-2026-CTS-059,A/Blaenavon/6687/2026_H3N2,plate37-A/Blaenavon/6687/2026_H3N2,0.001994,interpolated,0.002965,0.002965,interpolated,0.8,0.864,0,0.9081,0.08128
human,plate37,flu-seqneut-2026-CTS-059,A/Bolivia/OR5702/2025_H3N2,plate37-A/Bolivia/OR5702/2025_H3N2,0.004122,interpolated,0.004409,0.004409,interpolated,1.148,0.9629,0,0.9591,0.0643
human,plate37,flu-seqneut-2026-CTS-059,A/BritishColumbia/RV00022-26/2025_H1N1,plate37-A/BritishColumbia/RV00022-26/2025_H1N1,0.005463,interpolated,0.005787,0.005787,interpolated,1.769,0.9516,0,0.9587,0.07063
human,plate37,flu-seqneut-2026-CTS-059,A/BritishColumbia/RV00279-26/2025_H3N2,plate37-A/BritishColumbia/RV00279-26/2025_H3N2,0.002067,interpolated,0.002067,0.002067,interpolated,0.8225,1,0,0.9058,0.1009
human,plate37,flu-seqneut-2026-CTS-059,A/BritishColumbia/RV01350-26/2026_H1N1,plate37-A/BritishColumbia/RV01350-26/2026_H1N1,0.005428,interpolated,0.005543,0.005543,interpolated,2.137,0.9781,0,0.9769,0.05684
human,plate37,flu-seqneut-2026-CTS-059,A/BritishColumbia/RV05508-25/2025_H1N1,plate37-A/BritishColumbia/RV05508-25/2025_H1N1,0.004334,interpolated,0.004334,0.004334,interpolated,1.646,1,0,0.9982,0.01553
human,plate37,flu-seqneut-2026-CTS-059,A/California/GKISBBBH79910/2026_H3N2,plate37-A/California/GKISBBBH79910/2026_H3N2,0.001873,interpolated,0.001873,0.001873,interpolated,1.004,1,0,0.9868,0.0393
human,plate37,flu-seqneut-2026-CTS-059,A/California/NIRC-IS-1019/2026_H1N1,plate37-A/California/NIRC-IS-1019/2026_H1N1,0.004783,interpolated,0.004783,0.004783,interpolated,1.566,1,0,0.9898,0.03614
human,plate37,flu-seqneut-2026-CTS-059,A/California/NIRC-IS-1059/2026_H3N2,plate37-A/California/NIRC-IS-1059/2026_H3N2,0.002001,interpolated,0.002001,0.002001,interpolated,1.142,1,0,0.99,0.03567
human,plate37,flu-seqneut-2026-CTS-059,A/California/NIRC-IS-1067/2026_H3N2,plate37-A/California/NIRC-IS-1067/2026_H3N2,0.002917,interpolated,0.003094,0.003094,interpolated,1.162,0.9668,0,0.9635,0.06564
human,plate37,flu-seqneut-2026-CTS-059,A/California/NIRC-IS-1356/2025_H1N1,plate37-A/California/NIRC-IS-1356/2025_H1N1,0.003104,interpolated,0.00323,0.00323,interpolated,1.572,0.9696,0,0.9836,0.04758
