serum,strain,plate_barcode,dilution_factor,frac_infectivity_raw,frac_infectivity_ceiling
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,40,0.05104,0.05104
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,92,0.5839,0.5839
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,212,0.5776,0.5776
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,487,0.7473,0.7473
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,1119,0.9772,0.9772
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,2575,0.909,0.909
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,5921,1.397,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-00977/2025_H1N1,plate15-A/Andalucia/PMC-00977/2025_H1N1,1.362e+04,1.297,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,40,0.03736,0.03736
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,92,0.4448,0.4448
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,212,0.7971,0.7971
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,487,0.8733,0.8733
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,1119,1.292,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,2575,1.725,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,5921,1.238,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01217/2025_H1N1,plate15-A/Andalucia/PMC-01217/2025_H1N1,1.362e+04,1.533,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,40,0.04737,0.04737
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,92,0.3109,0.3109
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,212,0.4078,0.4078
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,487,0.9405,0.9405
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,1119,1.232,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,2575,1.174,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,5921,1.299,1
flu-seqneut-2026-UWMC-049,A/Andalucia/PMC-01495/2025_H1N1,plate15-A/Andalucia/PMC-01495/2025_H1N1,1.362e+04,1.675,1
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,40,0.03508,0.03508
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,92,0.2974,0.2974
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,212,0.7377,0.7377
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,487,1.039,1
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,1119,1.582,1
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,2575,1.069,1
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,5921,1.213,1
flu-seqneut-2026-UWMC-049,A/Arizona/40/2026_H1N1,plate15-A/Arizona/40/2026_H1N1,1.362e+04,1.783,1
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,40,0.005769,0.005769
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,92,0.5984,0.5984
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,212,0.379,0.379
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,487,0.656,0.656
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,1119,0.406,0.406
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,2575,0.6353,0.6353
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,5921,1.131,1
flu-seqneut-2026-UWMC-049,A/Astrakhan/RII-MH273373S/2025_H3N2,plate15-A/Astrakhan/RII-MH273373S/2025_H3N2,1.362e+04,1.142,1
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,40,0.09091,0.09091
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,92,0.1919,0.1919
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,212,0.4627,0.4627
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,487,0.9373,0.9373
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,1119,0.873,0.873
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,2575,1.108,1
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,5921,0.9386,0.9386
flu-seqneut-2026-UWMC-049,A/Asturias/232590913/2025_H1N1,plate15-A/Asturias/232590913/2025_H1N1,1.362e+04,1.235,1
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,40,0.07468,0.07468
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,92,0.189,0.189
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,212,0.463,0.463
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,487,0.4319,0.4319
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,1119,0.6994,0.6994
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,2575,0.677,0.677
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,5921,0.9425,0.9425
flu-seqneut-2026-UWMC-049,A/Badajoz/18738342/2026_H3N2,plate15-A/Badajoz/18738342/2026_H3N2,1.362e+04,1.236,1
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,40,0.005615,0.005615
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,92,0.296,0.296
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,212,0.323,0.323
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,487,0.5152,0.5152
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,1119,0.4617,0.4617
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,2575,0.6771,0.6771
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,5921,1.081,1
flu-seqneut-2026-UWMC-049,A/Badajoz/18811358/2026_H3N2,plate15-A/Badajoz/18811358/2026_H3N2,1.362e+04,0.8482,0.8482
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,40,0.04582,0.04582
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,92,0.08209,0.08209
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,212,0.4067,0.4067
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,487,0.5359,0.5359
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,1119,0.9384,0.9384
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,2575,0.6905,0.6905
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,5921,0.8434,0.8434
flu-seqneut-2026-UWMC-049,A/Badajoz/18813527/2026_H3N2,plate15-A/Badajoz/18813527/2026_H3N2,1.362e+04,1.254,1
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,40,0.002223,0.002223
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,92,0.3448,0.3448
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,212,0.3175,0.3175
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,487,0.5573,0.5573
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,1119,0.5778,0.5778
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,2575,0.6449,0.6449
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,5921,0.7718,0.7718
flu-seqneut-2026-UWMC-049,A/Bangkok/P2390/2025_H3N2,plate15-A/Bangkok/P2390/2025_H3N2,1.362e+04,1.032,1
